GEOID,NAME,variable,estimate,moe
19035,"Cherokee County, Iowa",B25077_001,145300,14548
19037,"Chickasaw County, Iowa",B25077_001,151700,10966
19039,"Clarke County, Iowa",B25077_001,127200,24992
19041,"Clay County, Iowa",B25077_001,151400,10527
19043,"Clayton County, Iowa",B25077_001,149500,6940
19045,"Clinton County, Iowa",B25077_001,144900,5900
19047,"Crawford County, Iowa",B25077_001,118400,11428
19049,"Dallas County, Iowa",B25077_001,314900,10133
19051,"Davis County, Iowa",B25077_001,140300,14959
19053,"Decatur County, Iowa",B25077_001,97000,8605
19055,"Delaware County, Iowa",B25077_001,154600,10781
19057,"Des Moines County, Iowa",B25077_001,135300,7521
19059,"Dickinson County, Iowa",B25077_001,236100,9584
19061,"Dubuque County, Iowa",B25077_001,210300,5645
19063,"Emmet County, Iowa",B25077_001,102700,9112
19065,"Fayette County, Iowa",B25077_001,123000,6895
19067,"Floyd County, Iowa",B25077_001,128800,8837
19069,"Franklin County, Iowa",B25077_001,108200,13292
19071,"Fremont County, Iowa",B25077_001,140400,11245
19073,"Greene County, Iowa",B25077_001,119100,11356
19075,"Grundy County, Iowa",B25077_001,166300,6061
19077,"Guthrie County, Iowa",B25077_001,153100,11114
19079,"Hamilton County, Iowa",B25077_001,116000,9546
19081,"Hancock County, Iowa",B25077_001,116000,8691
19083,"Hardin County, Iowa",B25077_001,109300,5249
19085,"Harrison County, Iowa",B25077_001,152000,8212
19087,"Henry County, Iowa",B25077_001,145200,6383
19089,"Howard County, Iowa",B25077_001,125100,10204
19091,"Humboldt County, Iowa",B25077_001,134300,8677
19093,"Ida County, Iowa",B25077_001,108000,12747
19095,"Iowa County, Iowa",B25077_001,175600,8945
19097,"Jackson County, Iowa",B25077_001,162100,10051
19099,"Jasper County, Iowa",B25077_001,163800,5386
19101,"Jefferson County, Iowa",B25077_001,141500,14639
19103,"Johnson County, Iowa",B25077_001,277800,6752
19105,"Jones County, Iowa",B25077_001,165200,5995
19107,"Keokuk County, Iowa",B25077_001,105500,5329
19109,"Kossuth County, Iowa",B25077_001,118800,5365
19111,"Lee County, Iowa",B25077_001,121000,6253
19113,"Linn County, Iowa",B25077_001,188800,3789
19115,"Louisa County, Iowa",B25077_001,125500,11465
19117,"Lucas County, Iowa",B25077_001,111000,12873
19119,"Lyon County, Iowa",B25077_001,190800,15013
19121,"Madison County, Iowa",B25077_001,230500,13460
19123,"Mahaska County, Iowa",B25077_001,135100,12063
19125,"Marion County, Iowa",B25077_001,192300,10109
19127,"Marshall County, Iowa",B25077_001,125900,7086
19129,"Mills County, Iowa",B25077_001,225500,10737
19131,"Mitchell County, Iowa",B25077_001,149200,12082
19133,"Monona County, Iowa",B25077_001,108700,9728
19135,"Monroe County, Iowa",B25077_001,128000,12365
19137,"Montgomery County, Iowa",B25077_001,99300,6112
19139,"Muscatine County, Iowa",B25077_001,159000,5347
19141,"O'Brien County, Iowa",B25077_001,141900,12274
19143,"Osceola County, Iowa",B25077_001,114800,8465
19145,"Page County, Iowa",B25077_001,112400,7440
19147,"Palo Alto County, Iowa",B25077_001,117000,8558
19149,"Plymouth County, Iowa",B25077_001,199800,9869
19151,"Pocahontas County, Iowa",B25077_001,90400,5872
19153,"Polk County, Iowa",B25077_001,232000,2726
19155,"Pottawattamie County, Iowa",B25077_001,169400,3065
19157,"Poweshiek County, Iowa",B25077_001,173600,8805
19159,"Ringgold County, Iowa",B25077_001,143100,21105
19161,"Sac County, Iowa",B25077_001,119500,8008
19163,"Scott County, Iowa",B25077_001,198000,4217
19165,"Shelby County, Iowa",B25077_001,152900,10949
19167,"Sioux County, Iowa",B25077_001,220700,6379
19169,"Story County, Iowa",B25077_001,229100,4981
19171,"Tama County, Iowa",B25077_001,129400,6771
19173,"Taylor County, Iowa",B25077_001,104500,7752
19175,"Union County, Iowa",B25077_001,113800,8068
19177,"Van Buren County, Iowa",B25077_001,107700,10503
19179,"Wapello County, Iowa",B25077_001,105800,7964
19181,"Warren County, Iowa",B25077_001,234300,7964
19183,"Washington County, Iowa",B25077_001,182400,15287
19185,"Wayne County, Iowa",B25077_001,98700,6877
19187,"Webster County, Iowa",B25077_001,130400,7666
19189,"Winnebago County, Iowa",B25077_001,121700,6808
19191,"Winneshiek County, Iowa",B25077_001,225400,8695
19193,"Woodbury County, Iowa",B25077_001,158000,3837
19195,"Worth County, Iowa",B25077_001,130600,11784
19197,"Wright County, Iowa",B25077_001,105400,7321
20001,"Allen County, Kansas",B25077_001,95700,5251
20003,"Anderson County, Kansas",B25077_001,141700,20421
20005,"Atchison County, Kansas",B25077_001,123400,15276
20007,"Barber County, Kansas",B25077_001,83300,18485
20009,"Barton County, Kansas",B25077_001,113200,7047
20011,"Bourbon County, Kansas",B25077_001,95600,5296
20013,"Brown County, Kansas",B25077_001,108700,8138
20015,"Butler County, Kansas",B25077_001,181700,7091
20017,"Chase County, Kansas",B25077_001,108300,6746
20019,"Chautauqua County, Kansas",B25077_001,58400,12254
20021,"Cherokee County, Kansas",B25077_001,91800,6747
20023,"Cheyenne County, Kansas",B25077_001,114700,17869
20025,"Clark County, Kansas",B25077_001,78500,6459
20027,"Clay County, Kansas",B25077_001,136600,11941
20029,"Cloud County, Kansas",B25077_001,91100,9086
20031,"Coffey County, Kansas",B25077_001,131200,15330
20033,"Comanche County, Kansas",B25077_001,63800,14779
20035,"Cowley County, Kansas",B25077_001,104000,6850
20037,"Crawford County, Kansas",B25077_001,114100,9428
20039,"Decatur County, Kansas",B25077_001,76100,4824
20041,"Dickinson County, Kansas",B25077_001,137000,10268
20043,"Doniphan County, Kansas",B25077_001,116400,7770
20045,"Douglas County, Kansas",B25077_001,259500,8811
20047,"Edwards County, Kansas",B25077_001,65500,8140
20049,"Elk County, Kansas",B25077_001,57100,9533
20051,"Ellis County, Kansas",B25077_001,199100,11886
20053,"Ellsworth County, Kansas",B25077_001,109400,9953
20055,"Finney County, Kansas",B25077_001,183900,7024
20057,"Ford County, Kansas",B25077_001,121500,14928
20059,"Franklin County, Kansas",B25077_001,175500,9224
20061,"Geary County, Kansas",B25077_001,162400,9642
20063,"Gove County, Kansas",B25077_001,112800,10263
20065,"Graham County, Kansas",B25077_001,87400,11034
20067,"Grant County, Kansas",B25077_001,147800,27664
20069,"Gray County, Kansas",B25077_001,162400,10694
20071,"Greeley County, Kansas",B25077_001,115700,43774
20073,"Greenwood County, Kansas",B25077_001,64900,12578
20075,"Hamilton County, Kansas",B25077_001,116800,27321
20077,"Harper County, Kansas",B25077_001,81000,7065
20079,"Harvey County, Kansas",B25077_001,160100,8953
20081,"Haskell County, Kansas",B25077_001,132500,23685
20083,"Hodgeman County, Kansas",B25077_001,86100,12979
20085,"Jackson County, Kansas",B25077_001,169100,15150
20087,"Jefferson County, Kansas",B25077_001,193000,11654
20089,"Jewell County, Kansas",B25077_001,58400,11600
20091,"Johnson County, Kansas",B25077_001,343300,3069
20093,"Kearny County, Kansas",B25077_001,143200,29986
20095,"Kingman County, Kansas",B25077_001,97500,13154
20097,"Kiowa County, Kansas",B25077_001,121600,19313
20099,"Labette County, Kansas",B25077_001,94600,9010
20101,"Lane County, Kansas",B25077_001,82300,15501
20103,"Leavenworth County, Kansas",B25077_001,240800,8046
20105,"Lincoln County, Kansas",B25077_001,94100,15430
20107,"Linn County, Kansas",B25077_001,148200,16474
20109,"Logan County, Kansas",B25077_001,116100,12121
20111,"Lyon County, Kansas",B25077_001,136100,7635
20113,"McPherson County, Kansas",B25077_001,180900,9707
20115,"Marion County, Kansas",B25077_001,114700,7506
20117,"Marshall County, Kansas",B25077_001,112300,8149
20119,"Meade County, Kansas",B25077_001,137500,13208
20121,"Miami County, Kansas",B25077_001,253100,12945
20123,"Mitchell County, Kansas",B25077_001,100700,15072
20125,"Montgomery County, Kansas",B25077_001,90200,5502
20127,"Morris County, Kansas",B25077_001,111700,14826
20129,"Morton County, Kansas",B25077_001,96000,5656
20131,"Nemaha County, Kansas",B25077_001,174500,15740
20133,"Neosho County, Kansas",B25077_001,99400,7061
20135,"Ness County, Kansas",B25077_001,80400,9253
20137,"Norton County, Kansas",B25077_001,109800,25776
20139,"Osage County, Kansas",B25077_001,138400,8556
20141,"Osborne County, Kansas",B25077_001,80600,6349
20143,"Ottawa County, Kansas",B25077_001,157800,15377
20145,"Pawnee County, Kansas",B25077_001,93800,9883
20147,"Phillips County, Kansas",B25077_001,95400,6383
20149,"Pottawatomie County, Kansas",B25077_001,221600,11334
20151,"Pratt County, Kansas",B25077_001,111100,13383
20153,"Rawlins County, Kansas",B25077_001,108500,11113
20155,"Reno County, Kansas",B25077_001,119200,6576
20157,"Republic County, Kansas",B25077_001,71000,10856
20159,"Rice County, Kansas",B25077_001,87700,7179
20161,"Riley County, Kansas",B25077_001,231000,11706
20163,"Rooks County, Kansas",B25077_001,88200,5623
20165,"Rush County, Kansas",B25077_001,74900,4716
20167,"Russell County, Kansas",B25077_001,103500,13765
20169,"Saline County, Kansas",B25077_001,161900,5555
20171,"Scott County, Kansas",B25077_001,166100,41514
20173,"Sedgwick County, Kansas",B25077_001,175700,2919
20175,"Seward County, Kansas",B25077_001,126000,9806
20177,"Shawnee County, Kansas",B25077_001,159900,3605
20179,"Sheridan County, Kansas",B25077_001,134900,24422
20181,"Sherman County, Kansas",B25077_001,123900,22718
20183,"Smith County, Kansas",B25077_001,83900,9524
20185,"Stafford County, Kansas",B25077_001,96100,9153
20187,"Stanton County, Kansas",B25077_001,74000,27499
20189,"Stevens County, Kansas",B25077_001,133800,19731
20191,"Sumner County, Kansas",B25077_001,116400,7926
20193,"Thomas County, Kansas",B25077_001,165300,16912
20195,"Trego County, Kansas",B25077_001,114900,6392
20197,"Wabaunsee County, Kansas",B25077_001,169600,11520
20199,"Wallace County, Kansas",B25077_001,96200,7090
20201,"Washington County, Kansas",B25077_001,106100,8384
20203,"Wichita County, Kansas",B25077_001,96700,25804
20205,"Wilson County, Kansas",B25077_001,91700,6718
20207,"Woodson County, Kansas",B25077_001,85300,22520
20209,"Wyandotte County, Kansas",B25077_001,139800,5638
21001,"Adair County, Kentucky",B25077_001,126900,11134
21003,"Allen County, Kentucky",B25077_001,160200,10562
21005,"Anderson County, Kentucky",B25077_001,198800,12727
21007,"Ballard County, Kentucky",B25077_001,102000,28394
21009,"Barren County, Kentucky",B25077_001,156800,6334
21011,"Bath County, Kentucky",B25077_001,101300,13907
21013,"Bell County, Kentucky",B25077_001,76700,9862
21015,"Boone County, Kentucky",B25077_001,237600,5095
21017,"Bourbon County, Kentucky",B25077_001,187700,15540
21019,"Boyd County, Kentucky",B25077_001,129000,9456
21021,"Boyle County, Kentucky",B25077_001,179800,14857
21023,"Bracken County, Kentucky",B25077_001,115100,10467
21025,"Breathitt County, Kentucky",B25077_001,58800,6627
21027,"Breckinridge County, Kentucky",B25077_001,124800,11844
21029,"Bullitt County, Kentucky",B25077_001,214000,5952
21031,"Butler County, Kentucky",B25077_001,102200,10919
21033,"Caldwell County, Kentucky",B25077_001,103200,9819
21035,"Calloway County, Kentucky",B25077_001,169100,8312
21037,"Campbell County, Kentucky",B25077_001,214400,6266
21039,"Carlisle County, Kentucky",B25077_001,90100,10527
21041,"Carroll County, Kentucky",B25077_001,128100,12960
21043,"Carter County, Kentucky",B25077_001,122300,13273
21045,"Casey County, Kentucky",B25077_001,124300,18059
21047,"Christian County, Kentucky",B25077_001,142000,8166
21049,"Clark County, Kentucky",B25077_001,183200,7825
21051,"Clay County, Kentucky",B25077_001,73500,13419
21053,"Clinton County, Kentucky",B25077_001,90600,11121
21055,"Crittenden County, Kentucky",B25077_001,105300,13829
21057,"Cumberland County, Kentucky",B25077_001,126100,36846
21059,"Daviess County, Kentucky",B25077_001,171100,4618
21061,"Edmonson County, Kentucky",B25077_001,116000,12486
21063,"Elliott County, Kentucky",B25077_001,90400,13554
21065,"Estill County, Kentucky",B25077_001,100600,9188
21067,"Fayette County, Kentucky",B25077_001,247900,4181
21069,"Fleming County, Kentucky",B25077_001,109300,10072
21071,"Floyd County, Kentucky",B25077_001,89900,5683
21073,"Franklin County, Kentucky",B25077_001,184000,8767
21075,"Fulton County, Kentucky",B25077_001,75000,12559
21077,"Gallatin County, Kentucky",B25077_001,154600,8244
21079,"Garrard County, Kentucky",B25077_001,170800,9954
21081,"Grant County, Kentucky",B25077_001,173600,20261
21083,"Graves County, Kentucky",B25077_001,134900,9135
21085,"Grayson County, Kentucky",B25077_001,141500,11344
21087,"Green County, Kentucky",B25077_001,97100,9436
21089,"Greenup County, Kentucky",B25077_001,132200,6584
21091,"Hancock County, Kentucky",B25077_001,116800,9962
21093,"Hardin County, Kentucky",B25077_001,186500,4758
21095,"Harlan County, Kentucky",B25077_001,71300,6104
21097,"Harrison County, Kentucky",B25077_001,170600,14472
21099,"Hart County, Kentucky",B25077_001,115500,9162
21101,"Henderson County, Kentucky",B25077_001,156200,6657
21103,"Henry County, Kentucky",B25077_001,161600,10987
21105,"Hickman County, Kentucky",B25077_001,112700,17944
21107,"Hopkins County, Kentucky",B25077_001,125800,6679
21109,"Jackson County, Kentucky",B25077_001,101900,11624
21111,"Jefferson County, Kentucky",B25077_001,222200,2394
21113,"Jessamine County, Kentucky",B25077_001,226900,8735
21115,"Johnson County, Kentucky",B25077_001,130900,9379
21117,"Kenton County, Kentucky",B25077_001,207700,5283
21119,"Knott County, Kentucky",B25077_001,66600,11823
21121,"Knox County, Kentucky",B25077_001,109200,14560
21123,"Larue County, Kentucky",B25077_001,164000,11690
21125,"Laurel County, Kentucky",B25077_001,141300,8078
21127,"Lawrence County, Kentucky",B25077_001,100300,10761
21129,"Lee County, Kentucky",B25077_001,77400,5236
21131,"Leslie County, Kentucky",B25077_001,77900,5965
21133,"Letcher County, Kentucky",B25077_001,66000,6932
21135,"Lewis County, Kentucky",B25077_001,83400,3676
21137,"Lincoln County, Kentucky",B25077_001,130100,8608
21139,"Livingston County, Kentucky",B25077_001,108100,10042
21141,"Logan County, Kentucky",B25077_001,134200,9130
21143,"Lyon County, Kentucky",B25077_001,164100,13501
21145,"McCracken County, Kentucky",B25077_001,172300,6734
21147,"McCreary County, Kentucky",B25077_001,85300,17487
21149,"McLean County, Kentucky",B25077_001,139400,9923
21151,"Madison County, Kentucky",B25077_001,200600,6902
21153,"Magoffin County, Kentucky",B25077_001,83400,11293
21155,"Marion County, Kentucky",B25077_001,141000,10042
21157,"Marshall County, Kentucky",B25077_001,160600,11839
21159,"Martin County, Kentucky",B25077_001,91800,12119
21161,"Mason County, Kentucky",B25077_001,156600,15608
21163,"Meade County, Kentucky",B25077_001,187400,12155
21165,"Menifee County, Kentucky",B25077_001,104600,9829
21167,"Mercer County, Kentucky",B25077_001,181400,11309
21169,"Metcalfe County, Kentucky",B25077_001,95100,6819
21171,"Monroe County, Kentucky",B25077_001,113900,10965
21173,"Montgomery County, Kentucky",B25077_001,142300,9713
21175,"Morgan County, Kentucky",B25077_001,90800,7452
21177,"Muhlenberg County, Kentucky",B25077_001,115900,7584
21179,"Nelson County, Kentucky",B25077_001,204000,10992
21181,"Nicholas County, Kentucky",B25077_001,111300,10583
21183,"Ohio County, Kentucky",B25077_001,114900,5618
21185,"Oldham County, Kentucky",B25077_001,357500,7678
21187,"Owen County, Kentucky",B25077_001,151300,18569
21189,"Owsley County, Kentucky",B25077_001,78500,10187
21191,"Pendleton County, Kentucky",B25077_001,152000,13895
21193,"Perry County, Kentucky",B25077_001,92800,5821
21195,"Pike County, Kentucky",B25077_001,96900,5101
21197,"Powell County, Kentucky",B25077_001,123400,15796
21199,"Pulaski County, Kentucky",B25077_001,140400,5616
21201,"Robertson County, Kentucky",B25077_001,143500,47550
21203,"Rockcastle County, Kentucky",B25077_001,100300,10924
21205,"Rowan County, Kentucky",B25077_001,149900,14518
21207,"Russell County, Kentucky",B25077_001,121400,10467
21209,"Scott County, Kentucky",B25077_001,240800,5912
21211,"Shelby County, Kentucky",B25077_001,247500,9792
21213,"Simpson County, Kentucky",B25077_001,178600,19884
21215,"Spencer County, Kentucky",B25077_001,288200,11665
21217,"Taylor County, Kentucky",B25077_001,156800,10490
21219,"Todd County, Kentucky",B25077_001,126600,20162
21221,"Trigg County, Kentucky",B25077_001,173900,19194
21223,"Trimble County, Kentucky",B25077_001,152600,25925
21225,"Union County, Kentucky",B25077_001,109100,18656
21227,"Warren County, Kentucky",B25077_001,227300,5246
21229,"Washington County, Kentucky",B25077_001,158700,12049
21231,"Wayne County, Kentucky",B25077_001,112800,10522
21233,"Webster County, Kentucky",B25077_001,86700,6106
21235,"Whitley County, Kentucky",B25077_001,114300,8839
21237,"Wolfe County, Kentucky",B25077_001,62200,11184
21239,"Woodford County, Kentucky",B25077_001,259100,10672
22001,"Acadia Parish, Louisiana",B25077_001,145100,12894
22003,"Allen Parish, Louisiana",B25077_001,113400,8495
22005,"Ascension Parish, Louisiana",B25077_001,255600,8017
22007,"Assumption Parish, Louisiana",B25077_001,130600,16085
22009,"Avoyelles Parish, Louisiana",B25077_001,123600,9812
22011,"Beauregard Parish, Louisiana",B25077_001,150200,12526
22013,"Bienville Parish, Louisiana",B25077_001,85800,6202
22015,"Bossier Parish, Louisiana",B25077_001,206600,7201
22017,"Caddo Parish, Louisiana",B25077_001,166700,3749
22019,"Calcasieu Parish, Louisiana",B25077_001,196900,7851
22021,"Caldwell Parish, Louisiana",B25077_001,103500,25833
22023,"Cameron Parish, Louisiana",B25077_001,177600,40629
22025,"Catahoula Parish, Louisiana",B25077_001,91300,15084
22027,"Claiborne Parish, Louisiana",B25077_001,79100,6552
22029,"Concordia Parish, Louisiana",B25077_001,94600,10664
22031,"De Soto Parish, Louisiana",B25077_001,144100,20899
22033,"East Baton Rouge Parish, Louisiana",B25077_001,232800,3561
22035,"East Carroll Parish, Louisiana",B25077_001,72600,18579
22037,"East Feliciana Parish, Louisiana",B25077_001,204800,22310
22039,"Evangeline Parish, Louisiana",B25077_001,101000,11452
22041,"Franklin Parish, Louisiana",B25077_001,99200,10162
22043,"Grant Parish, Louisiana",B25077_001,128100,26003
22045,"Iberia Parish, Louisiana",B25077_001,152400,7213
22047,"Iberville Parish, Louisiana",B25077_001,161400,9053
22049,"Jackson Parish, Louisiana",B25077_001,105700,13880
22051,"Jefferson Parish, Louisiana",B25077_001,231700,2913
22053,"Jefferson Davis Parish, Louisiana",B25077_001,149800,12966
22055,"Lafayette Parish, Louisiana",B25077_001,222400,4640
22057,"Lafourche Parish, Louisiana",B25077_001,177200,6914
22059,"LaSalle Parish, Louisiana",B25077_001,120500,17925
22061,"Lincoln Parish, Louisiana",B25077_001,184300,14679
22063,"Livingston Parish, Louisiana",B25077_001,210100,5367
22065,"Madison Parish, Louisiana",B25077_001,88200,9248
22067,"Morehouse Parish, Louisiana",B25077_001,104300,11720
22069,"Natchitoches Parish, Louisiana",B25077_001,155700,10647
22071,"Orleans Parish, Louisiana",B25077_001,281500,5065
22073,"Ouachita Parish, Louisiana",B25077_001,172800,6090
22075,"Plaquemines Parish, Louisiana",B25077_001,253300,25461
22077,"Pointe Coupee Parish, Louisiana",B25077_001,172500,17061
22079,"Rapides Parish, Louisiana",B25077_001,171400,4794
22081,"Red River Parish, Louisiana",B25077_001,99100,23969
22083,"Richland Parish, Louisiana",B25077_001,121800,10366
22085,"Sabine Parish, Louisiana",B25077_001,112300,11366
22087,"St. Bernard Parish, Louisiana",B25077_001,184000,6930
22089,"St. Charles Parish, Louisiana",B25077_001,248600,11302
22091,"St. Helena Parish, Louisiana",B25077_001,104700,29063
22093,"St. James Parish, Louisiana",B25077_001,185200,15351
22095,"St. John the Baptist Parish, Louisiana",B25077_001,173200,7397
22097,"St. Landry Parish, Louisiana",B25077_001,148400,9206
22099,"St. Martin Parish, Louisiana",B25077_001,139900,11322
22101,"St. Mary Parish, Louisiana",B25077_001,128000,8857
22103,"St. Tammany Parish, Louisiana",B25077_001,262400,4820
22105,"Tangipahoa Parish, Louisiana",B25077_001,193300,5012
22107,"Tensas Parish, Louisiana",B25077_001,78300,8554
22109,"Terrebonne Parish, Louisiana",B25077_001,174400,5976
22111,"Union Parish, Louisiana",B25077_001,117300,16077
22113,"Vermilion Parish, Louisiana",B25077_001,154000,10787
22115,"Vernon Parish, Louisiana",B25077_001,141900,10150
22117,"Washington Parish, Louisiana",B25077_001,133200,9092
22119,"Webster Parish, Louisiana",B25077_001,100100,9799
22121,"West Baton Rouge Parish, Louisiana",B25077_001,223900,8271
22123,"West Carroll Parish, Louisiana",B25077_001,100600,12162
22125,"West Feliciana Parish, Louisiana",B25077_001,239700,37821
22127,"Winn Parish, Louisiana",B25077_001,98100,10300
23001,"Androscoggin County, Maine",B25077_001,211800,6454
23003,"Aroostook County, Maine",B25077_001,125400,4938
23005,"Cumberland County, Maine",B25077_001,372900,5290
23007,"Franklin County, Maine",B25077_001,170600,6804
23009,"Hancock County, Maine",B25077_001,250900,8568
23011,"Kennebec County, Maine",B25077_001,198300,4903
23013,"Knox County, Maine",B25077_001,260800,10827
23015,"Lincoln County, Maine",B25077_001,276400,8891
23017,"Oxford County, Maine",B25077_001,176800,6403
23019,"Penobscot County, Maine",B25077_001,176700,4206
23021,"Piscataquis County, Maine",B25077_001,137800,7891
23023,"Sagadahoc County, Maine",B25077_001,268600,9957
23025,"Somerset County, Maine",B25077_001,150500,5229
23027,"Waldo County, Maine",B25077_001,210600,9349
23029,"Washington County, Maine",B25077_001,135400,5834
23031,"York County, Maine",B25077_001,323500,6323
24001,"Allegany County, Maryland",B25077_001,143300,4222
24003,"Anne Arundel County, Maryland",B25077_001,432000,4241
24005,"Baltimore County, Maryland",B25077_001,310800,3183
24009,"Calvert County, Maryland",B25077_001,418900,8882
24011,"Caroline County, Maryland",B25077_001,258800,9716
24013,"Carroll County, Maryland",B25077_001,390200,4694
24015,"Cecil County, Maryland",B25077_001,292500,6368
24017,"Charles County, Maryland",B25077_001,382800,5668
24019,"Dorchester County, Maryland",B25077_001,226000,10701
24021,"Frederick County, Maryland",B25077_001,412500,4943
24023,"Garrett County, Maryland",B25077_001,220100,13016
24025,"Harford County, Maryland",B25077_001,351100,5458
24027,"Howard County, Maryland",B25077_001,551300,6385
24029,"Kent County, Maryland",B25077_001,291900,13767
24031,"Montgomery County, Maryland",B25077_001,588900,3935
24033,"Prince George's County, Maryland",B25077_001,380500,2199
24035,"Queen Anne's County, Maryland",B25077_001,421900,11377
24037,"St. Mary's County, Maryland",B25077_001,376900,7638
24039,"Somerset County, Maryland",B25077_001,157200,13457
24041,"Talbot County, Maryland",B25077_001,382000,12653
24043,"Washington County, Maryland",B25077_001,262400,5901
24045,"Wicomico County, Maryland",B25077_001,226900,5649
24047,"Worcester County, Maryland",B25077_001,310300,12238
24510,"Baltimore city, Maryland",B25077_001,202900,3756
25001,"Barnstable County, Massachusetts",B25077_001,519100,10402
25003,"Berkshire County, Massachusetts",B25077_001,266400,6255
25005,"Bristol County, Massachusetts",B25077_001,385000,3683
25007,"Dukes County, Massachusetts",B25077_001,998100,65423
25009,"Essex County, Massachusetts",B25077_001,535300,4970
25011,"Franklin County, Massachusetts",B25077_001,284100,5754
25013,"Hampden County, Massachusetts",B25077_001,258100,2681
25015,"Hampshire County, Massachusetts",B25077_001,344200,5016
25017,"Middlesex County, Massachusetts",B25077_001,654300,3495
25019,"Nantucket County, Massachusetts",B25077_001,1265600,108209
25021,"Norfolk County, Massachusetts",B25077_001,612100,4576
25023,"Plymouth County, Massachusetts",B25077_001,475500,4018
25025,"Suffolk County, Massachusetts",B25077_001,650900,7238
25027,"Worcester County, Massachusetts",B25077_001,363200,2372
26001,"Alcona County, Michigan",B25077_001,148200,7570
26003,"Alger County, Michigan",B25077_001,156500,9942
26005,"Allegan County, Michigan",B25077_001,225000,4683
26007,"Alpena County, Michigan",B25077_001,128000,7234
26009,"Antrim County, Michigan",B25077_001,199800,8359
26011,"Arenac County, Michigan",B25077_001,118200,5045
26013,"Baraga County, Michigan",B25077_001,121700,6327
26015,"Barry County, Michigan",B25077_001,223600,7977
26017,"Bay County, Michigan",B25077_001,125000,3771
26019,"Benzie County, Michigan",B25077_001,243600,6547
26021,"Berrien County, Michigan",B25077_001,193600,5248
26023,"Branch County, Michigan",B25077_001,140200,5790
26025,"Calhoun County, Michigan",B25077_001,138700,3329
26027,"Cass County, Michigan",B25077_001,181100,10104
26029,"Charlevoix County, Michigan",B25077_001,220000,5727
26031,"Cheboygan County, Michigan",B25077_001,167400,5442
26033,"Chippewa County, Michigan",B25077_001,142000,4626
26035,"Clare County, Michigan",B25077_001,112400,5924
26037,"Clinton County, Michigan",B25077_001,226000,4727
26039,"Crawford County, Michigan",B25077_001,135400,7871
26041,"Delta County, Michigan",B25077_001,139200,4753
26043,"Dickinson County, Michigan",B25077_001,122600,7321
26045,"Eaton County, Michigan",B25077_001,194500,3903
26047,"Emmet County, Michigan",B25077_001,246300,8978
26049,"Genesee County, Michigan",B25077_001,158400,2254
26051,"Gladwin County, Michigan",B25077_001,140600,6185
26053,"Gogebic County, Michigan",B25077_001,87800,7015
26055,"Grand Traverse County, Michigan",B25077_001,273300,7237
26057,"Gratiot County, Michigan",B25077_001,126500,6168
26059,"Hillsdale County, Michigan",B25077_001,159000,4875
26061,"Houghton County, Michigan",B25077_001,129200,8918
26063,"Huron County, Michigan",B25077_001,129500,5369
26065,"Ingham County, Michigan",B25077_001,173600,3410
26067,"Ionia County, Michigan",B25077_001,169600,3772
26069,"Iosco County, Michigan",B25077_001,118400,4397
26071,"Iron County, Michigan",B25077_001,95800,7050
26073,"Isabella County, Michigan",B25077_001,159500,3975
26075,"Jackson County, Michigan",B25077_001,166700,4478
26077,"Kalamazoo County, Michigan",B25077_001,209700,3993
26079,"Kalkaska County, Michigan",B25077_001,152800,7263
26081,"Kent County, Michigan",B25077_001,242200,2164
26083,"Keweenaw County, Michigan",B25077_001,155900,15114
26085,"Lake County, Michigan",B25077_001,117100,3643
26087,"Lapeer County, Michigan",B25077_001,219300,5530
26089,"Leelanau County, Michigan",B25077_001,371200,17268
26091,"Lenawee County, Michigan",B25077_001,168100,3413
26093,"Livingston County, Michigan",B25077_001,311800,4379
26095,"Luce County, Michigan",B25077_001,104600,9035
26097,"Mackinac County, Michigan",B25077_001,157000,6472
26099,"Macomb County, Michigan",B25077_001,216200,1860
26101,"Manistee County, Michigan",B25077_001,157800,6210
26103,"Marquette County, Michigan",B25077_001,184300,5820
26105,"Mason County, Michigan",B25077_001,181200,7390
26107,"Mecosta County, Michigan",B25077_001,153000,5845
26109,"Menominee County, Michigan",B25077_001,132200,7277
26111,"Midland County, Michigan",B25077_001,171600,4234
26113,"Missaukee County, Michigan",B25077_001,153300,6471
26115,"Monroe County, Michigan",B25077_001,202200,4618
26117,"Montcalm County, Michigan",B25077_001,154900,4152
26119,"Montmorency County, Michigan",B25077_001,125600,8692
26121,"Muskegon County, Michigan",B25077_001,162300,2517
26123,"Newaygo County, Michigan",B25077_001,165000,4344
26125,"Oakland County, Michigan",B25077_001,302800,2692
26127,"Oceana County, Michigan",B25077_001,151700,8196
26129,"Ogemaw County, Michigan",B25077_001,125300,6474
26131,"Ontonagon County, Michigan",B25077_001,89700,4767
26133,"Osceola County, Michigan",B25077_001,128200,5765
26135,"Oscoda County, Michigan",B25077_001,122500,10375
26137,"Otsego County, Michigan",B25077_001,178400,7850
26139,"Ottawa County, Michigan",B25077_001,269200,3628
26141,"Presque Isle County, Michigan",B25077_001,124800,6730
26143,"Roscommon County, Michigan",B25077_001,133400,7289
26145,"Saginaw County, Michigan",B25077_001,131100,3799
26147,"St. Clair County, Michigan",B25077_001,197300,3733
26149,"St. Joseph County, Michigan",B25077_001,152800,3904
26151,"Sanilac County, Michigan",B25077_001,149300,4179
26153,"Schoolcraft County, Michigan",B25077_001,129100,11079
